Name,Gene id,Up region,Down region,Inserted sequence,Manipulation type
b4435_del,b4435,0,0,-,deletion
b2000_del,b2000,0,0,-,deletion
b2001_del,b2001,0,0,-,deletion
b2002_del,b2002,0,0,-,deletion
b2003_del,b2003,0,0,-,deletion
b2004_del,b2004,0,0,-,deletion
b2005_del,b2005,0,0,-,deletion
b2006_del,b2006,0,0,-,deletion
b4642_del,b4642,0,0,-,deletion
b4538_del,b4538,0,0,-,deletion
b2007_del,b2007,0,0,-,deletion
b2008_del,b2008,0,0,-,deletion
b2009_del,b2009,0,0,-,deletion
b2010_del,b2010,0,0,-,deletion
b2011_del,b2011,0,0,-,deletion
b2012_del,b2012,0,0,-,deletion
b2013_del,b2013,0,0,-,deletion
b2014_del,b2014,0,0,-,deletion
b4678_del,b4678,0,0,-,deletion
b2015_del,b2015,0,0,-,deletion
b2016_del,b2016,0,0,-,deletion
b4539_del,b4539,0,0,-,deletion
b2017_del,b2017,0,0,-,deletion
b2018_del,b2018,0,0,-,deletion
b2019_del,b2019,0,0,-,deletion
b2020_del,b2020,0,0,-,deletion
b2021_del,b2021,0,0,-,deletion
b2022_del,b2022,0,0,-,deletion
b2023_del,b2023,0,0,-,deletion
b2024_del,b2024,0,0,-,deletion
b2025_del,b2025,0,0,-,deletion
b2026_del,b2026,0,0,-,deletion
b2027_del,b2027,0,0,-,deletion
b2028_del,b2028,0,0,-,deletion
b2029_del,b2029,0,0,-,deletion
b4571_del,b4571,0,0,-,deletion
b2030_del,b2030,0,0,-,deletion
b2032_del,b2032,0,0,-,deletion
b2033_del,b2033,0,0,-,deletion
b2034_del,b2034,0,0,-,deletion
b2035_del,b2035,0,0,-,deletion
b2036_del,b2036,0,0,-,deletion
b2037_del,b2037,0,0,-,deletion
b2038_del,b2038,0,0,-,deletion
b2039_del,b2039,0,0,-,deletion
b2040_del,b2040,0,0,-,deletion
b2041_del,b2041,0,0,-,deletion
b2042_del,b2042,0,0,-,deletion
b2043_del,b2043,0,0,-,deletion
b2044_del,b2044,0,0,-,deletion
b2045_del,b2045,0,0,-,deletion
b2046_del,b2046,0,0,-,deletion
b2047_del,b2047,0,0,-,deletion
b2048_del,b2048,0,0,-,deletion
b2049_del,b2049,0,0,-,deletion
b2050_del,b2050,0,0,-,deletion
b2051_del,b2051,0,0,-,deletion
b2052_del,b2052,0,0,-,deletion
b2053_del,b2053,0,0,-,deletion
b2054_del,b2054,0,0,-,deletion
b2055_del,b2055,0,0,-,deletion
b2056_del,b2056,0,0,-,deletion
b2057_del,b2057,0,0,-,deletion
b2058_del,b2058,0,0,-,deletion
b2059_del,b2059,0,0,-,deletion
b2060_del,b2060,0,0,-,deletion
b2061_del,b2061,0,0,-,deletion
b2062_del,b2062,0,0,-,deletion
b2063_del,b2063,0,0,-,deletion
b2064_del,b2064,0,0,-,deletion
b2065_del,b2065,0,0,-,deletion
b2066_del,b2066,0,0,-,deletion
b2067_del,b2067,0,0,-,deletion
b2068_del,b2068,0,0,-,deletion
b2069_del,b2069,0,0,-,deletion
b2070_del,b2070,0,0,-,deletion
b2071_del,b2071,0,0,-,deletion
b2072_del,b2072,0,0,-,deletion
b2073_del,b2073,0,0,-,deletion
b4436_del,b4436,0,0,-,deletion
b4667_del,b4667,0,0,-,deletion
b4437_del,b4437,0,0,-,deletion
b4668_del,b4668,0,0,-,deletion
b2074_del,b2074,0,0,-,deletion
b2075_del,b2075,0,0,-,deletion
b2076_del,b2076,0,0,-,deletion
b2077_del,b2077,0,0,-,deletion
b2078_del,b2078,0,0,-,deletion
b2079_del,b2079,0,0,-,deletion
b2080_del,b2080,0,0,-,deletion
b2081_del,b2081,0,0,-,deletion
b4438_del,b4438,0,0,-,deletion
b2082_del,b2082,0,0,-,deletion
b2083_del,b2083,0,0,-,deletion
b2085_del,b2085,0,0,-,deletion
b2086_del,b2086,0,0,-,deletion
b4498_del,b4498,0,0,-,deletion
b2088_del,b2088,0,0,-,deletion
b2089_del,b2089,0,0,-,deletion
b2091_del,b2091,0,0,-,deletion
b2092_del,b2092,0,0,-,deletion
b2093_del,b2093,0,0,-,deletion
b2094_del,b2094,0,0,-,deletion
b2095_del,b2095,0,0,-,deletion
b2096_del,b2096,0,0,-,deletion
b2097_del,b2097,0,0,-,deletion
b2098_del,b2098,0,0,-,deletion
b2099_del,b2099,0,0,-,deletion
b2100_del,b2100,0,0,-,deletion
b2101_del,b2101,0,0,-,deletion
b2102_del,b2102,0,0,-,deletion
b2103_del,b2103,0,0,-,deletion
b2104_del,b2104,0,0,-,deletion
b2105_del,b2105,0,0,-,deletion
b2106_del,b2106,0,0,-,deletion
b2107_del,b2107,0,0,-,deletion
b2108_del,b2108,0,0,-,deletion
b2109_del,b2109,0,0,-,deletion
b2110_del,b2110,0,0,-,deletion
b2111_del,b2111,0,0,-,deletion
b2112_del,b2112,0,0,-,deletion
b2113_del,b2113,0,0,-,deletion
b2114_del,b2114,0,0,-,deletion
b2115_del,b2115,0,0,-,deletion
b4499_del,b4499,0,0,-,deletion
b2118_del,b2118,0,0,-,deletion
b4541_del,b4541,0,0,-,deletion
b2119_del,b2119,0,0,-,deletion
b2120_del,b2120,0,0,-,deletion
b2121_del,b2121,0,0,-,deletion
b2122_del,b2122,0,0,-,deletion
b2123_del,b2123,0,0,-,deletion
b2124_del,b2124,0,0,-,deletion
b2125_del,b2125,0,0,-,deletion
b2126_del,b2126,0,0,-,deletion
b2127_del,b2127,0,0,-,deletion
b4542_del,b4542,0,0,-,deletion
b2128_del,b2128,0,0,-,deletion
b2129_del,b2129,0,0,-,deletion
b2130_del,b2130,0,0,-,deletion
b2131_del,b2131,0,0,-,deletion
b2132_del,b2132,0,0,-,deletion
b2133_del,b2133,0,0,-,deletion
b2134_del,b2134,0,0,-,deletion
b2135_del,b2135,0,0,-,deletion
b2136_del,b2136,0,0,-,deletion
b2137_del,b2137,0,0,-,deletion
b2139_del,b2139,0,0,-,deletion
b4679_del,b4679,0,0,-,deletion
b2140_del,b2140,0,0,-,deletion
b2141_del,b2141,0,0,-,deletion
b2142_del,b2142,0,0,-,deletion
b2143_del,b2143,0,0,-,deletion
b2144_del,b2144,0,0,-,deletion
b2145_del,b2145,0,0,-,deletion
b2146_del,b2146,0,0,-,deletion
b2147_del,b2147,0,0,-,deletion
b2148_del,b2148,0,0,-,deletion
b2149_del,b2149,0,0,-,deletion
b2150_del,b2150,0,0,-,deletion
b2151_del,b2151,0,0,-,deletion
b2152_del,b2152,0,0,-,deletion
b2153_del,b2153,0,0,-,deletion
b2154_del,b2154,0,0,-,deletion
b2155_del,b2155,0,0,-,deletion
b2156_del,b2156,0,0,-,deletion
b2157_del,b2157,0,0,-,deletion
b2158_del,b2158,0,0,-,deletion
b2159_del,b2159,0,0,-,deletion
b2160_del,b2160,0,0,-,deletion
b2161_del,b2161,0,0,-,deletion
b2162_del,b2162,0,0,-,deletion
b2163_del,b2163,0,0,-,deletion
b2164_del,b2164,0,0,-,deletion
b2165_del,b2165,0,0,-,deletion
b2166_del,b2166,0,0,-,deletion
b2167_del,b2167,0,0,-,deletion
b2168_del,b2168,0,0,-,deletion
b2169_del,b2169,0,0,-,deletion
b2170_del,b2170,0,0,-,deletion
b4502_del,b4502,0,0,-,deletion
b2171_del,b2171,0,0,-,deletion
b2172_del,b2172,0,0,-,deletion
b2173_del,b2173,0,0,-,deletion
b2174_del,b2174,0,0,-,deletion
b2175_del,b2175,0,0,-,deletion
b2176_del,b2176,0,0,-,deletion
b2177_del,b2177,0,0,-,deletion
b2178_del,b2178,0,0,-,deletion
b2179_del,b2179,0,0,-,deletion
b2180_del,b2180,0,0,-,deletion
b2181_del,b2181,0,0,-,deletion
b2182_del,b2182,0,0,-,deletion
b2183_del,b2183,0,0,-,deletion
b2184_del,b2184,0,0,-,deletion
b2185_del,b2185,0,0,-,deletion
b2186_del,b2186,0,0,-,deletion
b2187_del,b2187,0,0,-,deletion
b2188_del,b2188,0,0,-,deletion
b2189_del,b2189,0,0,-,deletion
b2190_del,b2190,0,0,-,deletion
b2192_del,b2192,0,0,-,deletion
b2193_del,b2193,0,0,-,deletion
b2194_del,b2194,0,0,-,deletion
b2195_del,b2195,0,0,-,deletion
b2196_del,b2196,0,0,-,deletion
b2197_del,b2197,0,0,-,deletion
b2198_del,b2198,0,0,-,deletion
b2199_del,b2199,0,0,-,deletion
b2200_del,b2200,0,0,-,deletion
b2201_del,b2201,0,0,-,deletion
b2202_del,b2202,0,0,-,deletion
b2203_del,b2203,0,0,-,deletion
b2204_del,b2204,0,0,-,deletion
b2205_del,b2205,0,0,-,deletion
b2206_del,b2206,0,0,-,deletion
b2207_del,b2207,0,0,-,deletion
b2208_del,b2208,0,0,-,deletion
b4604_del,b4604,0,0,-,deletion
b2209_del,b2209,0,0,-,deletion
b2210_del,b2210,0,0,-,deletion
b2211_del,b2211,0,0,-,deletion
b2212_del,b2212,0,0,-,deletion
b2213_del,b2213,0,0,-,deletion
b2214_del,b2214,0,0,-,deletion
b2215_del,b2215,0,0,-,deletion
b4439_del,b4439,0,0,-,deletion
b2216_del,b2216,0,0,-,deletion
b2217_del,b2217,0,0,-,deletion
b2218_del,b2218,0,0,-,deletion
b2219_del,b2219,0,0,-,deletion
b2220_del,b2220,0,0,-,deletion
b2221_del,b2221,0,0,-,deletion
b2222_del,b2222,0,0,-,deletion
b2223_del,b2223,0,0,-,deletion
b2224_del,b2224,0,0,-,deletion
b2225_del,b2225,0,0,-,deletion
b2226_del,b2226,0,0,-,deletion
b4500_del,b4500,0,0,-,deletion
b2229_del,b2229,0,0,-,deletion
b2230_del,b2230,0,0,-,deletion
b2231_del,b2231,0,0,-,deletion
b2232_del,b2232,0,0,-,deletion
b2233_del,b2233,0,0,-,deletion
b4605_del,b4605,0,0,-,deletion
b2234_del,b2234,0,0,-,deletion
b2235_del,b2235,0,0,-,deletion
b2236_del,b2236,0,0,-,deletion
b2237_del,b2237,0,0,-,deletion
b2238_del,b2238,0,0,-,deletion
b2239_del,b2239,0,0,-,deletion
b2240_del,b2240,0,0,-,deletion
b2241_del,b2241,0,0,-,deletion
b2242_del,b2242,0,0,-,deletion
b2243_del,b2243,0,0,-,deletion
b2244_del,b2244,0,0,-,deletion
b4543_del,b4543,0,0,-,deletion
b2245_del,b2245,0,0,-,deletion
b2246_del,b2246,0,0,-,deletion
b2247_del,b2247,0,0,-,deletion
b2248_del,b2248,0,0,-,deletion
b2249_del,b2249,0,0,-,deletion
b2250_del,b2250,0,0,-,deletion
b2251_del,b2251,0,0,-,deletion
b2252_del,b2252,0,0,-,deletion
b2253_del,b2253,0,0,-,deletion
b2254_del,b2254,0,0,-,deletion
b2255_del,b2255,0,0,-,deletion
b2256_del,b2256,0,0,-,deletion
b2257_del,b2257,0,0,-,deletion
b4544_del,b4544,0,0,-,deletion
b2258_del,b2258,0,0,-,deletion
b2259_del,b2259,0,0,-,deletion
b2260_del,b2260,0,0,-,deletion
b2261_del,b2261,0,0,-,deletion
b2262_del,b2262,0,0,-,deletion
b2263_del,b2263,0,0,-,deletion
b2264_del,b2264,0,0,-,deletion
b2265_del,b2265,0,0,-,deletion
b2266_del,b2266,0,0,-,deletion
b2267_del,b2267,0,0,-,deletion
b2268_del,b2268,0,0,-,deletion
b2269_del,b2269,0,0,-,deletion
b2270_del,b2270,0,0,-,deletion
b2271_del,b2271,0,0,-,deletion
b2272_del,b2272,0,0,-,deletion
b2273_del,b2273,0,0,-,deletion
b2274_del,b2274,0,0,-,deletion
b2275_del,b2275,0,0,-,deletion
b2276_del,b2276,0,0,-,deletion
b2277_del,b2277,0,0,-,deletion
b2278_del,b2278,0,0,-,deletion
b2279_del,b2279,0,0,-,deletion
b2280_del,b2280,0,0,-,deletion
b2281_del,b2281,0,0,-,deletion
b2282_del,b2282,0,0,-,deletion
b2283_del,b2283,0,0,-,deletion
b2284_del,b2284,0,0,-,deletion
b2285_del,b2285,0,0,-,deletion
b2286_del,b2286,0,0,-,deletion
b2287_del,b2287,0,0,-,deletion
b2288_del,b2288,0,0,-,deletion
b2289_del,b2289,0,0,-,deletion
b2290_del,b2290,0,0,-,deletion
b2291_del,b2291,0,0,-,deletion
b2292_del,b2292,0,0,-,deletion
b2293_del,b2293,0,0,-,deletion
b2294_del,b2294,0,0,-,deletion
b2295_del,b2295,0,0,-,deletion
b2296_del,b2296,0,0,-,deletion
b2297_del,b2297,0,0,-,deletion
b2298_del,b2298,0,0,-,deletion
b2299_del,b2299,0,0,-,deletion
b2300_del,b2300,0,0,-,deletion
b2301_del,b2301,0,0,-,deletion
b2302_del,b2302,0,0,-,deletion
b2303_del,b2303,0,0,-,deletion
b2304_del,b2304,0,0,-,deletion
b2305_del,b2305,0,0,-,deletion
b2306_del,b2306,0,0,-,deletion
b2307_del,b2307,0,0,-,deletion
b2308_del,b2308,0,0,-,deletion
b2309_del,b2309,0,0,-,deletion
b2310_del,b2310,0,0,-,deletion
b2311_del,b2311,0,0,-,deletion
b2312_del,b2312,0,0,-,deletion
b2313_del,b2313,0,0,-,deletion
b2314_del,b2314,0,0,-,deletion
b2315_del,b2315,0,0,-,deletion
b2316_del,b2316,0,0,-,deletion
b2317_del,b2317,0,0,-,deletion
b2318_del,b2318,0,0,-,deletion
b2319_del,b2319,0,0,-,deletion
b2320_del,b2320,0,0,-,deletion
b2321_del,b2321,0,0,-,deletion
b2322_del,b2322,0,0,-,deletion
b2323_del,b2323,0,0,-,deletion
b2324_del,b2324,0,0,-,deletion
b2325_del,b2325,0,0,-,deletion
b2326_del,b2326,0,0,-,deletion
b2327_del,b2327,0,0,-,deletion
b2328_del,b2328,0,0,-,deletion
b2329_del,b2329,0,0,-,deletion
b2330_del,b2330,0,0,-,deletion
b2331_del,b2331,0,0,-,deletion
b2332_del,b2332,0,0,-,deletion
b2333_del,b2333,0,0,-,deletion
b2334_del,b2334,0,0,-,deletion
b2335_del,b2335,0,0,-,deletion
b2336_del,b2336,0,0,-,deletion
b4661_del,b4661,0,0,-,deletion
b2339_del,b2339,0,0,-,deletion
b2340_del,b2340,0,0,-,deletion
b2341_del,b2341,0,0,-,deletion
b2342_del,b2342,0,0,-,deletion
b2343_del,b2343,0,0,-,deletion
b2344_del,b2344,0,0,-,deletion
b2345_del,b2345,0,0,-,deletion
b2346_del,b2346,0,0,-,deletion
b2347_del,b2347,0,0,-,deletion
b2348_del,b2348,0,0,-,deletion
b2349_del,b2349,0,0,-,deletion
b2350_del,b2350,0,0,-,deletion
b2351_del,b2351,0,0,-,deletion
b2352_del,b2352,0,0,-,deletion
b2353_del,b2353,0,0,-,deletion
b2354_del,b2354,0,0,-,deletion
b2355_del,b2355,0,0,-,deletion
b2356_del,b2356,0,0,-,deletion
b2357_del,b2357,0,0,-,deletion
b2358_del,b2358,0,0,-,deletion
b2359_del,b2359,0,0,-,deletion
b2360_del,b2360,0,0,-,deletion
b2361_del,b2361,0,0,-,deletion
b2362_del,b2362,0,0,-,deletion
b2363_del,b2363,0,0,-,deletion
b4545_del,b4545,0,0,-,deletion
b4501_del,b4501,0,0,-,deletion
b4643_del,b4643,0,0,-,deletion
b2364_del,b2364,0,0,-,deletion
b2365_del,b2365,0,0,-,deletion
b2366_del,b2366,0,0,-,deletion
b2367_del,b2367,0,0,-,deletion
b2368_del,b2368,0,0,-,deletion
b2369_del,b2369,0,0,-,deletion
b2370_del,b2370,0,0,-,deletion
b2371_del,b2371,0,0,-,deletion
b2372_del,b2372,0,0,-,deletion
b2373_del,b2373,0,0,-,deletion
b2374_del,b2374,0,0,-,deletion
b2375_del,b2375,0,0,-,deletion
b2376_del,b2376,0,0,-,deletion
b2377_del,b2377,0,0,-,deletion
b2378_del,b2378,0,0,-,deletion
b4680_del,b4680,0,0,-,deletion
b2379_del,b2379,0,0,-,deletion
b2380_del,b2380,0,0,-,deletion
b2381_del,b2381,0,0,-,deletion
b2382_del,b2382,0,0,-,deletion
b2383_del,b2383,0,0,-,deletion
b2384_del,b2384,0,0,-,deletion
b2385_del,b2385,0,0,-,deletion
b2386_del,b2386,0,0,-,deletion
b2387_del,b2387,0,0,-,deletion
b2388_del,b2388,0,0,-,deletion
b2389_del,b2389,0,0,-,deletion
b2390_del,b2390,0,0,-,deletion
b2392_del,b2392,0,0,-,deletion
b2393_del,b2393,0,0,-,deletion
b2394_del,b2394,0,0,-,deletion
b2395_del,b2395,0,0,-,deletion
b2396_del,b2396,0,0,-,deletion
b2397_del,b2397,0,0,-,deletion
b2398_del,b2398,0,0,-,deletion
b2399_del,b2399,0,0,-,deletion
b2400_del,b2400,0,0,-,deletion
b2401_del,b2401,0,0,-,deletion
b2402_del,b2402,0,0,-,deletion
b2403_del,b2403,0,0,-,deletion
b2404_del,b2404,0,0,-,deletion
b2405_del,b2405,0,0,-,deletion
b2406_del,b2406,0,0,-,deletion
b2407_del,b2407,0,0,-,deletion
b2408_del,b2408,0,0,-,deletion
b2409_del,b2409,0,0,-,deletion
b2410_del,b2410,0,0,-,deletion
b4546_del,b4546,0,0,-,deletion
b2411_del,b2411,0,0,-,deletion
b2412_del,b2412,0,0,-,deletion
b2413_del,b2413,0,0,-,deletion
b2414_del,b2414,0,0,-,deletion
b2415_del,b2415,0,0,-,deletion
b2416_del,b2416,0,0,-,deletion
b2417_del,b2417,0,0,-,deletion
b2418_del,b2418,0,0,-,deletion
b2419_del,b2419,0,0,-,deletion
b2420_del,b2420,0,0,-,deletion
b2421_del,b2421,0,0,-,deletion
b2422_del,b2422,0,0,-,deletion
b2423_del,b2423,0,0,-,deletion
b2424_del,b2424,0,0,-,deletion
b2425_del,b2425,0,0,-,deletion
b2426_del,b2426,0,0,-,deletion
b2427_del,b2427,0,0,-,deletion
b2428_del,b2428,0,0,-,deletion
b2429_del,b2429,0,0,-,deletion
b2430_del,b2430,0,0,-,deletion
b2431_del,b2431,0,0,-,deletion
b2432_del,b2432,0,0,-,deletion
b2433_del,b2433,0,0,-,deletion
b2434_del,b2434,0,0,-,deletion
b2435_del,b2435,0,0,-,deletion
b2436_del,b2436,0,0,-,deletion
b2437_del,b2437,0,0,-,deletion
b2438_del,b2438,0,0,-,deletion
b2439_del,b2439,0,0,-,deletion
b2440_del,b2440,0,0,-,deletion
b2441_del,b2441,0,0,-,deletion
b2442_del,b2442,0,0,-,deletion
b2443_del,b2443,0,0,-,deletion
b2444_del,b2444,0,0,-,deletion
b2445_del,b2445,0,0,-,deletion
b2446_del,b2446,0,0,-,deletion
b2447_del,b2447,0,0,-,deletion
b2448_del,b2448,0,0,-,deletion
b2449_del,b2449,0,0,-,deletion
b2450_del,b2450,0,0,-,deletion
b2451_del,b2451,0,0,-,deletion
b2452_del,b2452,0,0,-,deletion
b2453_del,b2453,0,0,-,deletion
b2454_del,b2454,0,0,-,deletion
b2455_del,b2455,0,0,-,deletion
b2456_del,b2456,0,0,-,deletion
b2457_del,b2457,0,0,-,deletion
b2458_del,b2458,0,0,-,deletion
b2459_del,b2459,0,0,-,deletion
b2460_del,b2460,0,0,-,deletion
b2461_del,b2461,0,0,-,deletion
b2462_del,b2462,0,0,-,deletion
b2463_del,b2463,0,0,-,deletion
b2464_del,b2464,0,0,-,deletion
b2465_del,b2465,0,0,-,deletion
b2466_del,b2466,0,0,-,deletion
b2467_del,b2467,0,0,-,deletion
b2468_del,b2468,0,0,-,deletion
b2469_del,b2469,0,0,-,deletion
b2470_del,b2470,0,0,-,deletion
b4606_del,b4606,0,0,-,deletion
b2471_del,b2471,0,0,-,deletion
b2472_del,b2472,0,0,-,deletion
b4547_del,b4547,0,0,-,deletion
b2473_del,b2473,0,0,-,deletion
b2474_del,b2474,0,0,-,deletion
b2475_del,b2475,0,0,-,deletion
b2476_del,b2476,0,0,-,deletion
b2477_del,b2477,0,0,-,deletion
b2478_del,b2478,0,0,-,deletion
b2479_del,b2479,0,0,-,deletion
b2480_del,b2480,0,0,-,deletion
b2481_del,b2481,0,0,-,deletion
b2482_del,b2482,0,0,-,deletion
b2483_del,b2483,0,0,-,deletion
b2484_del,b2484,0,0,-,deletion
b2485_del,b2485,0,0,-,deletion
b2486_del,b2486,0,0,-,deletion
b2487_del,b2487,0,0,-,deletion
b2488_del,b2488,0,0,-,deletion
b2489_del,b2489,0,0,-,deletion
b2490_del,b2490,0,0,-,deletion
b2491_del,b2491,0,0,-,deletion
b2492_del,b2492,0,0,-,deletion
b2493_del,b2493,0,0,-,deletion
b2494_del,b2494,0,0,-,deletion
b2495_del,b2495,0,0,-,deletion
b2496_del,b2496,0,0,-,deletion
b2497_del,b2497,0,0,-,deletion
b2498_del,b2498,0,0,-,deletion
b2499_del,b2499,0,0,-,deletion
b2500_del,b2500,0,0,-,deletion
b2501_del,b2501,0,0,-,deletion
b2502_del,b2502,0,0,-,deletion
b2503_del,b2503,0,0,-,deletion
b2504_del,b2504,0,0,-,deletion
b2505_del,b2505,0,0,-,deletion
b2506_del,b2506,0,0,-,deletion
b2507_del,b2507,0,0,-,deletion
b2508_del,b2508,0,0,-,deletion
b2509_del,b2509,0,0,-,deletion
b2510_del,b2510,0,0,-,deletion
b2511_del,b2511,0,0,-,deletion
b2512_del,b2512,0,0,-,deletion
b2513_del,b2513,0,0,-,deletion
b2514_del,b2514,0,0,-,deletion
b2515_del,b2515,0,0,-,deletion
b2516_del,b2516,0,0,-,deletion
b2517_del,b2517,0,0,-,deletion
b2518_del,b2518,0,0,-,deletion
b2519_del,b2519,0,0,-,deletion
b2520_del,b2520,0,0,-,deletion
b2521_del,b2521,0,0,-,deletion
b4440_del,b4440,0,0,-,deletion
b2522_del,b2522,0,0,-,deletion
b2523_del,b2523,0,0,-,deletion
b2524_del,b2524,0,0,-,deletion
b2525_del,b2525,0,0,-,deletion
b2526_del,b2526,0,0,-,deletion
b2527_del,b2527,0,0,-,deletion
b2528_del,b2528,0,0,-,deletion
b2529_del,b2529,0,0,-,deletion
b2530_del,b2530,0,0,-,deletion
b2531_del,b2531,0,0,-,deletion
b2532_del,b2532,0,0,-,deletion
b2533_del,b2533,0,0,-,deletion
b2534_del,b2534,0,0,-,deletion
b2535_del,b2535,0,0,-,deletion
b2536_del,b2536,0,0,-,deletion
b2537_del,b2537,0,0,-,deletion
b4706_del,b4706,0,0,-,deletion
b2538_del,b2538,0,0,-,deletion
b2539_del,b2539,0,0,-,deletion
b2540_del,b2540,0,0,-,deletion
b2541_del,b2541,0,0,-,deletion
b2542_del,b2542,0,0,-,deletion
b2543_del,b2543,0,0,-,deletion
b2544_del,b2544,0,0,-,deletion
b2545_del,b2545,0,0,-,deletion
b2546_del,b2546,0,0,-,deletion
b2547_del,b2547,0,0,-,deletion
b2548_del,b2548,0,0,-,deletion
b2549_del,b2549,0,0,-,deletion
b2550_del,b2550,0,0,-,deletion
b2551_del,b2551,0,0,-,deletion
b2552_del,b2552,0,0,-,deletion
b2553_del,b2553,0,0,-,deletion
b2554_del,b2554,0,0,-,deletion
b2555_del,b2555,0,0,-,deletion
b2556_del,b2556,0,0,-,deletion
b4441_del,b4441,0,0,-,deletion
b2557_del,b2557,0,0,-,deletion
b2558_del,b2558,0,0,-,deletion
b2559_del,b2559,0,0,-,deletion
b2560_del,b2560,0,0,-,deletion
b2561_del,b2561,0,0,-,deletion
b2562_del,b2562,0,0,-,deletion
b4687_del,b4687,0,0,-,deletion
b4608_del,b4608,0,0,-,deletion
b2563_del,b2563,0,0,-,deletion
b2564_del,b2564,0,0,-,deletion
b2565_del,b2565,0,0,-,deletion
b2566_del,b2566,0,0,-,deletion
b2567_del,b2567,0,0,-,deletion
b2568_del,b2568,0,0,-,deletion
b2569_del,b2569,0,0,-,deletion
b2570_del,b2570,0,0,-,deletion
b2571_del,b2571,0,0,-,deletion
b2572_del,b2572,0,0,-,deletion
b2573_del,b2573,0,0,-,deletion
b4725_del,b4725,0,0,-,deletion
b2574_del,b2574,0,0,-,deletion
b2575_del,b2575,0,0,-,deletion
b2576_del,b2576,0,0,-,deletion
b2577_del,b2577,0,0,-,deletion
b2578_del,b2578,0,0,-,deletion
b2579_del,b2579,0,0,-,deletion
b2580_del,b2580,0,0,-,deletion
b2581_del,b2581,0,0,-,deletion
b2582_del,b2582,0,0,-,deletion
b2583_del,b2583,0,0,-,deletion
b2584_del,b2584,0,0,-,deletion
b2585_del,b2585,0,0,-,deletion
b2586_del,b2586,0,0,-,deletion
b2587_del,b2587,0,0,-,deletion
b2588_del,b2588,0,0,-,deletion
b2589_del,b2589,0,0,-,deletion
b2590_del,b2590,0,0,-,deletion
b2591_del,b2591,0,0,-,deletion
b2592_del,b2592,0,0,-,deletion
b4609_del,b4609,0,0,-,deletion
b2593_del,b2593,0,0,-,deletion
b2594_del,b2594,0,0,-,deletion
b2595_del,b2595,0,0,-,deletion
b2597_del,b2597,0,0,-,deletion
b2598_del,b2598,0,0,-,deletion
b2599_del,b2599,0,0,-,deletion
b2600_del,b2600,0,0,-,deletion
b2601_del,b2601,0,0,-,deletion
b2602_del,b2602,0,0,-,deletion
b2603_del,b2603,0,0,-,deletion
b2604_del,b2604,0,0,-,deletion
b2605_del,b2605,0,0,-,deletion
b2606_del,b2606,0,0,-,deletion
b2607_del,b2607,0,0,-,deletion
b2608_del,b2608,0,0,-,deletion
b2609_del,b2609,0,0,-,deletion
b2610_del,b2610,0,0,-,deletion
b2611_del,b2611,0,0,-,deletion
b4461_del,b4461,0,0,-,deletion
b2614_del,b2614,0,0,-,deletion
b2615_del,b2615,0,0,-,deletion
b2616_del,b2616,0,0,-,deletion
b2617_del,b2617,0,0,-,deletion
b2618_del,b2618,0,0,-,deletion
b2619_del,b2619,0,0,-,deletion
b2620_del,b2620,0,0,-,deletion
b2621_del,b2621,0,0,-,deletion
b2622_del,b2622,0,0,-,deletion
b2623_del,b2623,0,0,-,deletion
b2624_del,b2624,0,0,-,deletion
b2625_del,b2625,0,0,-,deletion
b2626_del,b2626,0,0,-,deletion
b2627_del,b2627,0,0,-,deletion
b2628_del,b2628,0,0,-,deletion
b2629_del,b2629,0,0,-,deletion
b2630_del,b2630,0,0,-,deletion
b2631_del,b2631,0,0,-,deletion
b2632_del,b2632,0,0,-,deletion
b2633_del,b2633,0,0,-,deletion
b2634_del,b2634,0,0,-,deletion
b2635_del,b2635,0,0,-,deletion
b2636_del,b2636,0,0,-,deletion
b2637_del,b2637,0,0,-,deletion
b2638_del,b2638,0,0,-,deletion
b2641_del,b2641,0,0,-,deletion
b2642_del,b2642,0,0,-,deletion
b4644_del,b4644,0,0,-,deletion
b2643_del,b2643,0,0,-,deletion
b2644_del,b2644,0,0,-,deletion
b4548_del,b4548,0,0,-,deletion
b2645_del,b2645,0,0,-,deletion
b2646_del,b2646,0,0,-,deletion
b4645_del,b4645,0,0,-,deletion
b2647_del,b2647,0,0,-,deletion
b2648_del,b2648,0,0,-,deletion
b2649_del,b2649,0,0,-,deletion
b2650_del,b2650,0,0,-,deletion
b2652_del,b2652,0,0,-,deletion
b4462_del,b4462,0,0,-,deletion
b2659_del,b2659,0,0,-,deletion
b2660_del,b2660,0,0,-,deletion
b2661_del,b2661,0,0,-,deletion
b2662_del,b2662,0,0,-,deletion
b2663_del,b2663,0,0,-,deletion
b2664_del,b2664,0,0,-,deletion
b2665_del,b2665,0,0,-,deletion
b2666_del,b2666,0,0,-,deletion
b2667_del,b2667,0,0,-,deletion
b2668_del,b2668,0,0,-,deletion
b2669_del,b2669,0,0,-,deletion
b2670_del,b2670,0,0,-,deletion
b2671_del,b2671,0,0,-,deletion
b2672_del,b2672,0,0,-,deletion
b2673_del,b2673,0,0,-,deletion
b2674_del,b2674,0,0,-,deletion
b2675_del,b2675,0,0,-,deletion
b2676_del,b2676,0,0,-,deletion
b2677_del,b2677,0,0,-,deletion
b2678_del,b2678,0,0,-,deletion
b2679_del,b2679,0,0,-,deletion
